symbol,date,feature,horizon,variant,n,rank_ic,ic,tstat,edge_bps,p_value
RMBS,2025-12-02,micro_price_zscore,300,horizon_window,74,0.007537948907811921,0.040793227141203384,0.06396343471596071,,
RMBS,2025-12-02,realized_vol_30s_zscore,300,count_window,75,-0.059746079201336434,0.2389148750141872,-0.5113842575121135,,
RMBS,2025-12-02,realized_vol_30s_zscore,300,horizon_window,61,-0.2258593336858805,-0.14210166582343617,-1.780876439575367,,
RMBS,2025-12-02,kyle_lambda_60s_zscore,300,count_window,75,-0.14697221868085375,-0.10222618943958062,-1.2695173577566237,,
RMBS,2025-12-02,kyle_lambda_60s_zscore,300,horizon_window,68,-0.014772683895102492,-0.09145280710752614,-0.12002694888990303,,
RMBS,2025-12-02,kyle_alignment,300,kyle_legacy_win,68,0.14982631599038057,0.19478877895533356,1.2310908906389104,,
RMBS,2025-12-02,kyle_alignment,300,kyle_causal_win,68,-0.014772683895102492,-0.09145280710752614,-0.12002694888990303,,
RMBS,2025-12-02,ofi_kyle_input,300,ofi_ewma_zscore,63,0.10824692780337941,0.08373235852274791,0.8504326428188653,-0.12224982523622391,
RMBS,2025-12-02,ofi_kyle_input,300,ofi_integrated,71,-0.06380106812216138,-0.08881409475926072,-0.5310534238436935,-2.73528923099063,
RMBS,2025-12-02,h8_disloc_lambda,300,lambda_elevated|incl,32,0.012463343108504398,0.06082516780981188,0.06826984417591091,30.56966177369474,0.946485668793424
RMBS,2025-12-02,h8_disloc_lambda,300,lambda_baseline|incl,34,0.04293353705118411,0.33994513737192317,0.24309291004935338,,0.8109575929185335
RMBS,2025-12-02,h8_disloc_lambda,300,lambda_elevated|primary,28,0.008210180623973728,0.07155401932920734,0.041865282243461296,-2.4759948694566614,0.967254579857273
RMBS,2025-12-02,h8_disloc_lambda,300,lambda_baseline|primary,27,-0.14774114774114774,0.2963679368344544,-0.7469021963648154,,0.4659300909812399
RMBS,2025-12-02,h8_disloc_lambda,300,lambda_elevated|binary,18,-0.04231166150670795,0.015188310876393798,-0.16939834891327665,7.987166438136999,0.86975455768662
RMBS,2025-12-02,h8_disloc_lambda,300,lambda_baseline|binary,15,-0.039285714285714285,0.4513541175591023,-0.1417560903510827,,0.8916949672501896
RMBS,2025-12-02,h8_disloc_lambda,300,lambda_contrast|primary,27,0.15595132836512146,,0.7894153431602502,,
RMBS,2025-12-04,ofi_ewma_zscore,300,count_window,80,0.16036016629542343,0.1328792082340671,1.43483141408938,,
RMBS,2025-12-04,ofi_ewma_zscore,300,horizon_window,55,0.10894660894660894,0.159456407223441,0.7978926593206946,,
RMBS,2025-12-04,micro_price_zscore,300,count_window,96,-0.2622847414863096,-0.1545364071139921,-2.635201951849853,,
RMBS,2025-12-04,micro_price_zscore,300,horizon_window,69,-0.04282060650347096,-0.10123198810157236,-0.3508235535053431,,
RMBS,2025-12-04,realized_vol_30s_zscore,300,count_window,80,-0.016061903497823833,0.060903845947081765,-0.14187319249090422,,
RMBS,2025-12-04,realized_vol_30s_zscore,300,horizon_window,46,0.028923835954363243,0.10121171735251971,0.19193932661182989,,
RMBS,2025-12-04,kyle_lambda_60s_zscore,300,count_window,81,-0.02310793922711431,0.033205292841552915,-0.20544271458567087,,
RMBS,2025-12-04,kyle_lambda_60s_zscore,300,horizon_window,69,0.021592985020094994,0.027969462330730492,0.1767874187783982,,
RMBS,2025-12-04,kyle_alignment,300,kyle_legacy_win,69,-0.14855681402995982,-0.01969228707774325,-1.229634103833302,,
RMBS,2025-12-04,kyle_alignment,300,kyle_causal_win,69,0.021592985020094994,0.027969462330730492,0.1767874187783982,,
RMBS,2025-12-04,ofi_kyle_input,300,ofi_ewma_zscore,55,0.10894660894660894,0.159456407223441,0.7978926593206946,41.39944461035691,
RMBS,2025-12-04,ofi_kyle_input,300,ofi_integrated,64,-0.003754750679333502,-0.1284804729691884,-0.02956514482172035,-28.205992484419244,
RMBS,2025-12-04,h8_disloc_lambda,300,lambda_elevated|incl,30,0.07897664071190211,0.06231147034547883,0.4192145318881521,3.4283355139537344,0.680903099324234
RMBS,2025-12-04,h8_disloc_lambda,300,lambda_baseline|incl,27,0.022588522588522588,-0.0811765800114658,0.11297143796967717,,0.9118704743618571
RMBS,2025-12-04,h8_disloc_lambda,300,lambda_elevated|primary,22,0.20609824957651043,0.1425984243853515,0.9419212130395723,8.43380019880018,0.3620764712576658
RMBS,2025-12-04,h8_disloc_lambda,300,lambda_baseline|primary,22,0.11914172783738002,-0.05202006671288785,0.5366403558104675,,0.6018060160269996
RMBS,2025-12-04,h8_disloc_lambda,300,lambda_elevated|binary,8,0.3333333333333333,0.222264524540217,0.8660254037844386,1.5165574688452406,0.43836205095020625
RMBS,2025-12-04,h8_disloc_lambda,300,lambda_baseline|binary,5,0.3,0.8161694362564278,0.5447047794019222,,0.6615843235713762
RMBS,2025-12-04,h8_disloc_lambda,300,lambda_contrast|primary,22,0.08695652173913042,,0.3903600291794132,,
RMBS,2025-12-22,ofi_ewma_zscore,300,count_window,87,0.015801161277310485,-0.14486239339064486,0.14569769866861565,,
RMBS,2025-12-22,ofi_ewma_zscore,300,horizon_window,71,0.061871227364185113,-0.11804126690361645,0.514927542551205,,
RMBS,2025-12-22,micro_price_zscore,300,count_window,88,-0.16204078757352683,-0.3474090076877906,-1.5228300739393525,,
RMBS,2025-12-22,micro_price_zscore,300,horizon_window,76,-0.007655502392344498,-0.09195582744264585,-0.06585705152263302,,
RMBS,2025-12-22,realized_vol_30s_zscore,300,count_window,87,0.1832895208424932,0.09117636543294194,1.7189669451386982,,
RMBS,2025-12-22,realized_vol_30s_zscore,300,horizon_window,58,0.14208373065920207,0.09722868574112403,1.0741549667607624,,
RMBS,2025-12-22,kyle_lambda_60s_zscore,300,count_window,87,-0.03005229519331527,0.016958901460260162,-0.2771936722617461,,
RMBS,2025-12-22,kyle_lambda_60s_zscore,300,horizon_window,73,-0.06223003825743552,0.004919309564498017,-0.5253778928823885,,
RMBS,2025-12-22,kyle_alignment,300,kyle_legacy_win,73,0.07731704307046773,0.032263198113020086,0.653441023339011,,
RMBS,2025-12-22,kyle_alignment,300,kyle_causal_win,73,-0.06223003825743552,0.004919309564498017,-0.5253778928823885,,
RMBS,2025-12-22,ofi_kyle_input,300,ofi_ewma_zscore,71,0.061871227364185113,-0.11804126690361645,0.514927542551205,-31.64311079943036,
RMBS,2025-12-22,ofi_kyle_input,300,ofi_integrated,77,-0.0702206389925459,-0.6652096926512772,-0.6096334622428137,-34.27546153292094,
RMBS,2025-12-22,h8_disloc_lambda,300,lambda_elevated|incl,29,0.24926108374384237,0.23153947348769377,1.3374122315820303,-0.4315981286807328,0.19417163602401308
RMBS,2025-12-22,h8_disloc_lambda,300,lambda_baseline|incl,43,-0.011325883418906675,-0.008891989028514626,-0.07252569041862679,,0.9428929910260746
RMBS,2025-12-22,h8_disloc_lambda,300,lambda_elevated|primary,22,0.2704686617730096,0.2761913376101084,1.256400195665532,3.4930561514711287,0.22665316088590104
RMBS,2025-12-22,h8_disloc_lambda,300,lambda_baseline|primary,32,0.125366568914956,0.046327824142386724,0.69212147717102,,0.49733413336356364
RMBS,2025-12-22,h8_disloc_lambda,300,lambda_elevated|binary,20,0.16390977443609023,0.1715302725794309,0.7049444153573506,4.397017412114136,0.4952585218293023
RMBS,2025-12-22,h8_disloc_lambda,300,lambda_baseline|binary,24,-0.0808695652173913,0.37971937591422594,-0.38055832858416966,,0.7103381636205863
RMBS,2025-12-22,h8_disloc_lambda,300,lambda_contrast|primary,22,0.1451020928580536,,0.6558574303779171,,
RMBS,2025-12-26,ofi_ewma_zscore,300,count_window,83,0.0354235338349364,0.07285024857009798,0.3190120197508766,,
RMBS,2025-12-26,ofi_ewma_zscore,300,horizon_window,33,0.21156417112299467,0.18251172113229164,1.2052206967935035,,
RMBS,2025-12-26,micro_price_zscore,300,count_window,85,-0.07860112664314371,-0.008524181757776982,-0.7183126985192894,,
RMBS,2025-12-26,micro_price_zscore,300,horizon_window,63,0.05025921658986175,0.05583282361691722,0.3930337433808525,,
RMBS,2025-12-26,realized_vol_30s_zscore,300,count_window,82,0.01678640739953684,0.18829709682802812,0.15016335043932766,,
RMBS,2025-12-26,realized_vol_30s_zscore,300,horizon_window,27,0.18315018315018314,0.12657341827767216,0.9315074142677567,,
RMBS,2025-12-26,kyle_lambda_60s_zscore,300,count_window,84,0.01849966720919089,-0.18878643270657705,0.1675502849710701,,
RMBS,2025-12-26,kyle_lambda_60s_zscore,300,horizon_window,52,-0.013403910185264236,0.049659141153731885,-0.09478847332309916,,
RMBS,2025-12-26,kyle_alignment,300,kyle_legacy_win,52,-0.051481260138307866,-0.13032730010074886,-0.36451083716004395,,
RMBS,2025-12-26,kyle_alignment,300,kyle_causal_win,52,-0.013403910185264236,0.049659141153731885,-0.09478847332309916,,
RMBS,2025-12-26,ofi_kyle_input,300,ofi_ewma_zscore,33,0.21156417112299467,0.18251172113229164,1.2052206967935035,9.790688651917339,
RMBS,2025-12-26,ofi_kyle_input,300,ofi_integrated,54,-0.06199363478395685,0.12620788403009725,-0.447903981181139,4.648118819372676,
RMBS,2025-12-26,h8_disloc_lambda,300,lambda_elevated|incl,26,0.1494017094017094,-0.043881222202100244,0.7402237499836022,4.232802088022859,0.4703504336963094
RMBS,2025-12-26,h8_disloc_lambda,300,lambda_baseline|incl,18,-0.42208462332301344,-0.11405972508723002,-1.862364467527998,,0.08120842218112832
RMBS,2025-12-26,h8_disloc_lambda,300,lambda_elevated|primary,19,0.09298245614035087,-0.13924101420510246,0.3850445985292118,3.974741681730832,0.7091430193363659
RMBS,2025-12-26,h8_disloc_lambda,300,lambda_baseline|primary,15,-0.24642857142857144,0.016014009068870787,-0.9167835788934378,,0.38343107885536876
RMBS,2025-12-26,h8_disloc_lambda,300,lambda_elevated|binary,18,0.08771929824561403,-0.14043328903963517,0.35223497683817345,3.974741681730832,0.7333965896488851
RMBS,2025-12-26,h8_disloc_lambda,300,lambda_baseline|binary,14,-0.09010989010989011,0.11860066916996917,-0.3134248819338388,,0.7644261722350253
RMBS,2025-12-26,h8_disloc_lambda,300,lambda_contrast|primary,15,0.33941102756892233,,1.3009932097476895,,
RMBS,2025-12-30,ofi_ewma_zscore,300,count_window,72,-0.13179921552186316,-0.046692556696199664,-1.1124155833365141,,
RMBS,2025-12-30,ofi_ewma_zscore,300,horizon_window,55,-0.08867243867243867,0.0331950198936378,-0.6480980591033243,,
RMBS,2025-12-30,micro_price_zscore,300,count_window,83,0.042599190836355556,0.03062351831758423,0.38374106136976965,,
RMBS,2025-12-30,micro_price_zscore,300,horizon_window,68,-0.13795472764056954,-0.14429805815252933,-1.131568961612806,,
RMBS,2025-12-30,realized_vol_30s_zscore,300,count_window,72,-0.019731446799015718,-0.06405898569127381,-0.16511727370681634,,
RMBS,2025-12-30,realized_vol_30s_zscore,300,horizon_window,40,-0.14240150093808632,-0.1586264398342049,-0.8868598144855487,,
RMBS,2025-12-30,kyle_lambda_60s_zscore,300,count_window,73,0.0704853290884998,0.050517094713780665,0.5954008109927668,,
RMBS,2025-12-30,kyle_lambda_60s_zscore,300,horizon_window,63,0.06677227342549923,-0.04141058270141194,0.5226746104496779,,
RMBS,2025-12-30,kyle_alignment,300,kyle_legacy_win,63,0.10277457757296467,0.06478522873177484,0.8069682721754154,,
RMBS,2025-12-30,kyle_alignment,300,kyle_causal_win,63,0.06677227342549923,-0.04141058270141194,0.5226746104496779,,
RMBS,2025-12-30,ofi_kyle_input,300,ofi_ewma_zscore,55,-0.08867243867243867,0.0331950198936378,-0.6480980591033243,-3.8216508316950693,
RMBS,2025-12-30,ofi_kyle_input,300,ofi_integrated,64,-0.04446174280040037,-0.06680507524155946,-0.35043866599587564,-9.345634831484121,
RMBS,2025-12-30,h8_disloc_lambda,300,lambda_elevated|incl,23,-0.0691699604743083,-0.02534059132158051,-0.3177375961820537,-2.0111036967234894,0.7566885420995533
RMBS,2025-12-30,h8_disloc_lambda,300,lambda_baseline|incl,34,0.21741787624140566,0.17440811834784425,1.260043213089118,,0.2186350943739063
RMBS,2025-12-30,h8_disloc_lambda,300,lambda_elevated|primary,17,-0.14950980392156862,-0.07825289865330308,-0.5856313344572006,-5.15248896258788,0.5729994951531944
RMBS,2025-12-30,h8_disloc_lambda,300,lambda_baseline|primary,29,0.254679802955665,0.18408909229014558,1.368480107119627,,0.18423091611397474
RMBS,2025-12-30,h8_disloc_lambda,300,lambda_elevated|binary,13,-0.2087912087912088,-0.06301879618668545,-0.7080881928749334,-3.8840023768838994,0.5027882045638509
RMBS,2025-12-30,h8_disloc_lambda,300,lambda_baseline|binary,21,0.18571428571428572,0.1412859418908717,0.8238415256818213,,0.4253525553328533
RMBS,2025-12-30,h8_disloc_lambda,300,lambda_contrast|primary,17,-0.4041896068772336,,-1.7114485869289853,,
RMBS,2026-01-05,ofi_ewma_zscore,300,count_window,82,0.2528654323738702,0.277129217304202,2.3376679826381146,,
RMBS,2026-01-05,ofi_ewma_zscore,300,horizon_window,78,0.2188318011102821,0.22933127442139004,1.9551184090243239,,
RMBS,2026-01-05,micro_price_zscore,300,count_window,83,-0.03247134880987364,-0.023662143295806275,-0.2923963296064503,,
RMBS,2026-01-05,micro_price_zscore,300,horizon_window,79,-0.01102726387536514,0.04924971731161415,-0.09676973160180287,,
RMBS,2026-01-05,realized_vol_30s_zscore,300,count_window,82,0.1118198349953411,0.19282128599157572,1.0064590205283186,,
RMBS,2026-01-05,realized_vol_30s_zscore,300,horizon_window,77,0.0635943004364057,0.17380321425544668,0.5518598531716651,,
RMBS,2026-01-05,kyle_lambda_60s_zscore,300,count_window,83,0.09830593920262787,0.10021063496547594,0.8890598452025142,,
RMBS,2026-01-05,kyle_lambda_60s_zscore,300,horizon_window,78,0.2240417810038063,0.286647008489548,2.00409600683655,,
RMBS,2026-01-05,kyle_alignment,300,kyle_legacy_win,78,0.1293516609972306,0.10986528848655075,1.1372156314535276,,
RMBS,2026-01-05,kyle_alignment,300,kyle_causal_win,78,0.2240417810038063,0.286647008489548,2.00409600683655,,
RMBS,2026-01-05,ofi_kyle_input,300,ofi_ewma_zscore,78,0.2188318011102821,0.22933127442139004,1.9551184090243239,20.785568500103192,
RMBS,2026-01-05,ofi_kyle_input,300,ofi_integrated,79,-0.023223403547021904,0.011742930383849435,-0.20383951451572022,-1.9052025556700898,
RMBS,2026-01-05,h8_disloc_lambda,300,lambda_elevated|incl,36,-0.23809523809523808,-0.07426613403430639,-1.429429687242164,-19.10896892599007,0.16316213354699888
RMBS,2026-01-05,h8_disloc_lambda,300,lambda_baseline|incl,41,-0.11742160278745645,-0.04270899699184676,-0.7384058513730186,,0.4671096482443405
RMBS,2026-01-05,h8_disloc_lambda,300,lambda_elevated|primary,31,-0.16975806451612904,-0.0037779335161122226,-0.9276391239336266,-15.131218359171802,0.3643769967581483
RMBS,2026-01-05,h8_disloc_lambda,300,lambda_baseline|primary,31,-0.2971774193548387,-0.14697144797066644,-1.6760704248931062,,0.10492627548661324
RMBS,2026-01-05,h8_disloc_lambda,300,lambda_elevated|binary,8,-0.7380952380952381,-0.45971470306135154,-2.6796590924604065,-23.941131293930688,0.034348969600599834
RMBS,2026-01-05,h8_disloc_lambda,300,lambda_baseline|binary,11,-0.19090909090909092,-0.09379402157156931,-0.5834584021226039,,0.5845987734259819
RMBS,2026-01-05,h8_disloc_lambda,300,lambda_contrast|primary,31,0.12741935483870967,,0.6918132407630634,,
RMBS,2026-01-12,ofi_ewma_zscore,300,count_window,80,0.21307469168464235,0.14770231511436516,1.926054813463452,,
RMBS,2026-01-12,ofi_ewma_zscore,300,horizon_window,71,0.2306505700871898,0.14660483447471084,1.9690188825855197,,
RMBS,2026-01-12,micro_price_zscore,300,count_window,81,-0.24464769647696477,-0.21542572977073923,-2.242625095794408,,
RMBS,2026-01-12,micro_price_zscore,300,horizon_window,78,0.06361992437941805,0.11255687259417378,0.5557514833083992,,
RMBS,2026-01-12,realized_vol_30s_zscore,300,count_window,80,0.12853542775399962,0.14669033440774099,1.1446894539907366,,
RMBS,2026-01-12,realized_vol_30s_zscore,300,horizon_window,63,-0.045602918586789554,-0.010438806325263873,-0.3565411091747763,,
RMBS,2026-01-12,kyle_lambda_60s_zscore,300,count_window,81,-0.007757671572410595,0.15837589734396665,-0.06895376806198664,,
RMBS,2026-01-12,kyle_lambda_60s_zscore,300,horizon_window,71,0.08477531857813549,0.047520424644112276,0.706740885738894,,
RMBS,2026-01-12,kyle_alignment,300,kyle_legacy_win,71,-0.03789403085177733,0.050225932155072844,-0.3149977038528635,,
RMBS,2026-01-12,kyle_alignment,300,kyle_causal_win,71,0.08477531857813549,0.047520424644112276,0.706740885738894,,
RMBS,2026-01-12,ofi_kyle_input,300,ofi_ewma_zscore,71,0.2306505700871898,0.14660483447471084,1.9690188825855197,10.876762315280184,
RMBS,2026-01-12,ofi_kyle_input,300,ofi_integrated,76,0.10428173022982519,0.16671235528372008,0.9019831580260916,9.117085356622793,
RMBS,2026-01-12,h8_disloc_lambda,300,lambda_elevated|incl,34,0.05760122230710466,0.0303465405260668,0.3263836232976532,12.775422203080309,0.7481608033738727
RMBS,2026-01-12,h8_disloc_lambda,300,lambda_baseline|incl,35,-0.16582633053221288,-0.23761102195208655,-0.9659736771369493,,0.3437415040152317
RMBS,2026-01-12,h8_disloc_lambda,300,lambda_elevated|primary,24,0.15478260869565216,0.1481231852719373,0.7348508024215692,22.54410410140572,0.47457797711235544
RMBS,2026-01-12,h8_disloc_lambda,300,lambda_baseline|primary,29,-0.2576354679802956,-0.311841272316414,-1.3854840721233606,,0.17895824126381726
RMBS,2026-01-12,h8_disloc_lambda,300,lambda_elevated|binary,3,-0.5,-0.8916715879478606,-0.5773502691896257,,1.0
RMBS,2026-01-12,h8_disloc_lambda,300,lambda_baseline|binary,5,-0.3,-0.5754294744657117,-0.5447047794019222,,0.6615843235713762
RMBS,2026-01-12,h8_disloc_lambda,300,lambda_contrast|primary,24,0.41241807667594776,,2.1234067136619426,,
RMBS,2026-01-15,ofi_ewma_zscore,300,count_window,84,-0.050567031445939326,-0.04754548103433185,-0.45849050600524527,,
RMBS,2026-01-15,ofi_ewma_zscore,300,horizon_window,79,0.014337877312560856,0.062287504255230476,0.12582729692931932,,
RMBS,2026-01-15,micro_price_zscore,300,count_window,118,0.001961156680728006,-0.040179932953007265,0.021122344496405196,,
RMBS,2026-01-15,micro_price_zscore,300,horizon_window,81,0.06709575429087625,0.06787638387542197,0.5977070170669639,,
RMBS,2026-01-15,realized_vol_30s_zscore,300,count_window,84,-0.12969891577412385,-0.14108912216890723,-1.184478422182527,,
RMBS,2026-01-15,realized_vol_30s_zscore,300,horizon_window,75,-0.20349928876244666,-0.19237157394269178,-1.7758583546947426,,
RMBS,2026-01-15,kyle_lambda_60s_zscore,300,count_window,93,-0.02410915879862779,-0.020054539169355914,-0.23005358613072258,,
RMBS,2026-01-15,kyle_lambda_60s_zscore,300,horizon_window,78,-0.03367518557391975,-0.07358052278759268,-0.2937400621658288,,
RMBS,2026-01-15,kyle_alignment,300,kyle_legacy_win,78,-0.00018968373398753146,-0.07921228719921193,-0.0016536244851188399,,
RMBS,2026-01-15,kyle_alignment,300,kyle_causal_win,78,-0.03367518557391975,-0.07358052278759268,-0.2937400621658288,,
RMBS,2026-01-15,ofi_kyle_input,300,ofi_ewma_zscore,79,0.014337877312560856,0.062287504255230476,0.12582729692931932,9.954569903879568,
RMBS,2026-01-15,ofi_kyle_input,300,ofi_integrated,79,-0.014106707076131944,-0.2558641327227944,-0.12379817069681025,2.2094614422488066,
RMBS,2026-01-15,h8_disloc_lambda,300,lambda_elevated|incl,47,-0.010638297872340425,-0.08439965530960805,-0.07136791021047097,-4.501995384101053,0.9437406661686208
RMBS,2026-01-15,h8_disloc_lambda,300,lambda_baseline|incl,30,0.11590656284760846,0.03547303445047385,0.6174816324940569,,0.5451875407221514
RMBS,2026-01-15,h8_disloc_lambda,300,lambda_elevated|primary,34,-0.033766233766233764,-0.11229767053711828,-0.19111964739294438,-8.017123175920725,0.8508186950470878
RMBS,2026-01-15,h8_disloc_lambda,300,lambda_baseline|primary,16,0.13529411764705881,0.04627832034943004,0.510921915801608,,0.623554207166531
RMBS,2026-01-15,h8_disloc_lambda,300,lambda_elevated|binary,8,-0.5476190476190477,-0.7940048850212841,-1.6031345813218427,-77.04651070357004,0.16909300697140903
RMBS,2026-01-15,h8_disloc_lambda,300,lambda_baseline|binary,6,-0.08571428571428572,-0.005801408620040618,-0.17206180040292132,,0.8816903910622226
RMBS,2026-01-15,h8_disloc_lambda,300,lambda_contrast|primary,16,-0.16906035141329256,,-0.6418042348174263,,
RMBS,2026-01-20,ofi_ewma_zscore,300,count_window,86,0.06939870110054217,-0.06547710849737434,0.6375868213224611,,
RMBS,2026-01-20,ofi_ewma_zscore,300,horizon_window,79,0.07293086660175267,-0.012081193443271309,0.6416745373890882,,
RMBS,2026-01-20,micro_price_zscore,300,count_window,86,-0.026689938204632294,0.08128430298657643,-0.24470449772741062,,
RMBS,2026-01-20,micro_price_zscore,300,horizon_window,79,0.09065238558909446,0.18860503830854705,0.7987602739348901,,
RMBS,2026-01-20,realized_vol_30s_zscore,300,count_window,86,-0.12989722878372933,-0.06737635504534141,-1.200700748406631,,
RMBS,2026-01-20,realized_vol_30s_zscore,300,horizon_window,78,-0.14422286574185308,-0.0008967566016586586,-1.2705895135762828,,
RMBS,2026-01-20,kyle_lambda_60s_zscore,300,count_window,86,0.0034439485798633844,-0.03644131590295349,0.03156449730388221,,
RMBS,2026-01-20,kyle_lambda_60s_zscore,300,horizon_window,78,0.045562032903805054,0.0007683652118788092,0.39761351129869255,,
RMBS,2026-01-20,kyle_alignment,300,kyle_legacy_win,78,-0.07806117932700211,-0.04543845632575665,-0.682604503698867,,
RMBS,2026-01-20,kyle_alignment,300,kyle_causal_win,78,0.045562032903805054,0.0007683652118788092,0.39761351129869255,,
RMBS,2026-01-20,ofi_kyle_input,300,ofi_ewma_zscore,79,0.07293086660175267,-0.012081193443271309,0.6416745373890882,-12.307190088151616,
RMBS,2026-01-20,ofi_kyle_input,300,ofi_integrated,79,-0.08132911392405064,-0.030321931057349358,-0.7160320773564159,-17.428945165266846,
RMBS,2026-01-20,h8_disloc_lambda,300,lambda_elevated|incl,39,-0.07105263157894737,-0.011209054148251685,-0.43329139967603986,-11.211659231333496,0.6693535543823147
RMBS,2026-01-20,h8_disloc_lambda,300,lambda_baseline|incl,40,0.0450281425891182,0.05835173107775941,0.27785393472518277,,0.7840225016762465
RMBS,2026-01-20,h8_disloc_lambda,300,lambda_elevated|primary,32,-0.10813782991202346,-0.02816513974289559,-0.5957890475642986,-14.711943027801803,0.5587992097084779
RMBS,2026-01-20,h8_disloc_lambda,300,lambda_baseline|primary,32,-0.03152492668621701,-0.006682280161212009,-0.1727549998098727,,0.8651491820761823
RMBS,2026-01-20,h8_disloc_lambda,300,lambda_elevated|binary,5,-0.4,-0.19837245471713702,-0.7559289460184545,-49.90586625142287,0.549086155741692
RMBS,2026-01-20,h8_disloc_lambda,300,lambda_baseline|binary,5,-0.1,0.08951714137689926,-0.17407765595569785,,0.8871624623021477
RMBS,2026-01-20,h8_disloc_lambda,300,lambda_contrast|primary,32,-0.07661290322580645,,-0.4208631064599017,,
RMBS,2026-01-22,ofi_ewma_zscore,300,count_window,118,0.03533699766578095,-0.1796403223170917,0.3808289579199784,,
RMBS,2026-01-22,ofi_ewma_zscore,300,horizon_window,81,0.011969286359530262,-0.09699569612775731,0.10639296560412782,,
RMBS,2026-01-22,micro_price_zscore,300,count_window,162,-0.059766413076705084,-0.06087960488729574,-0.7573458104268185,,
RMBS,2026-01-22,micro_price_zscore,300,horizon_window,98,0.017067370528342545,-0.017079868789225468,0.1672497574765187,,
RMBS,2026-01-22,realized_vol_30s_zscore,300,count_window,118,-0.04400211873300248,0.009756756657005981,-0.4743767859434069,,
RMBS,2026-01-22,realized_vol_30s_zscore,300,horizon_window,78,0.14867411069942715,0.1306405485501279,1.3106773933946103,,
RMBS,2026-01-22,kyle_lambda_60s_zscore,300,count_window,124,-0.12163819577955726,-0.31686490781817356,-1.3535888521970287,,
RMBS,2026-01-22,kyle_lambda_60s_zscore,300,horizon_window,86,0.013236473418557479,-0.20927207490685903,0.12132491153395869,,
RMBS,2026-01-22,kyle_alignment,300,kyle_legacy_win,86,-0.2107740931175999,-0.3366651992116818,-1.9761715655268195,,
RMBS,2026-01-22,kyle_alignment,300,kyle_causal_win,86,0.013236473418557479,-0.20927207490685903,0.12132491153395869,,
RMBS,2026-01-22,ofi_kyle_input,300,ofi_ewma_zscore,81,0.011969286359530262,-0.09699569612775731,0.10639296560412782,-24.360204283665677,
RMBS,2026-01-22,ofi_kyle_input,300,ofi_integrated,87,-0.11700809214842896,-0.15009502049389478,-1.086222612544578,5.043209038058619,
RMBS,2026-01-22,h8_disloc_lambda,300,lambda_elevated|incl,43,-0.03790395650860767,0.18775578936704906,-0.2428782781422891,31.960627238889657,0.8104538510833913
RMBS,2026-01-22,h8_disloc_lambda,300,lambda_baseline|incl,39,-0.34493927125506074,-0.4214641282706792,-2.2353801190806135,,0.030917836437808065
RMBS,2026-01-22,h8_disloc_lambda,300,lambda_elevated|primary,36,0.04993564993564994,0.2863336946544767,0.29153608217591825,50.976189363032816,0.7740378497090308
RMBS,2026-01-22,h8_disloc_lambda,300,lambda_baseline|primary,28,-0.4367816091954023,-0.45926869242728285,-2.475809494500985,,0.01922013719873982
RMBS,2026-01-22,h8_disloc_lambda,300,lambda_elevated|binary,5,0.2,0.1313409777125573,0.3535533905932738,57.46994523592198,0.7743365796742121
RMBS,2026-01-22,h8_disloc_lambda,300,lambda_baseline|binary,6,0.02857142857142857,0.18245029374543098,0.05716619504750295,,0.9605203284352447
RMBS,2026-01-22,h8_disloc_lambda,300,lambda_contrast|primary,28,0.48671725913105224,,2.8409978068489354,,
RMBS,2026-01-26,ofi_ewma_zscore,300,count_window,79,0.0464462417623119,0.15990659387501124,0.4080044394690667,,
RMBS,2026-01-26,ofi_ewma_zscore,300,horizon_window,77,-0.024054892475945108,0.014868688041604591,-0.20838177721056816,,
RMBS,2026-01-26,micro_price_zscore,300,count_window,79,-0.09965920155793574,-0.1121471539104536,-0.8788813413251837,,
RMBS,2026-01-26,micro_price_zscore,300,horizon_window,77,-0.011803985488196014,-0.013168870502723801,-0.10223263547968439,,
RMBS,2026-01-26,realized_vol_30s_zscore,300,count_window,79,-0.021640832770804655,0.060542457039619066,-0.18994201944520697,,
RMBS,2026-01-26,realized_vol_30s_zscore,300,horizon_window,74,0.022376897445390596,-0.0027969142150190904,0.1899218264148807,,
RMBS,2026-01-26,kyle_lambda_60s_zscore,300,count_window,79,0.018938771536204747,-0.023301414983946035,0.1662168575320885,,
RMBS,2026-01-26,kyle_lambda_60s_zscore,300,horizon_window,77,-0.011278195488721804,0.01147692629976204,-0.09767825044243887,,
RMBS,2026-01-26,kyle_alignment,300,kyle_legacy_win,77,-0.14990272885009728,-0.08707960473453782,-1.313031990299426,,
RMBS,2026-01-26,kyle_alignment,300,kyle_causal_win,77,-0.011278195488721804,0.01147692629976204,-0.09767825044243887,,
RMBS,2026-01-26,ofi_kyle_input,300,ofi_ewma_zscore,77,-0.024054892475945108,0.014868688041604591,-0.20838177721056816,-6.332351431351674,
RMBS,2026-01-26,ofi_kyle_input,300,ofi_integrated,77,-0.10991712180900033,-0.14598920500045415,-0.9577132160833083,-5.1121982349970185,
RMBS,2026-01-26,h8_disloc_lambda,300,lambda_elevated|incl,43,-0.03729990939293265,-0.10023325096781234,-0.23900227168440635,12.892333750656878,0.8134211582427919
